Datetime,Frames,Bytes
2022-07-07 16:19:30,117395,80208180
2022-07-07 16:19:35,126490,89541366
2022-07-07 16:19:40,123348,85694564
2022-07-07 16:19:45,118380,82167875
2022-07-07 16:19:50,128247,91062572
2022-07-07 16:19:55,103575,69420202
2022-07-07 16:20:00,121555,84674959
2022-07-07 16:20:05,119953,83532971
2022-07-07 16:20:10,122915,85128347
2022-07-07 16:20:15,113747,79728422
2022-07-07 16:20:20,130724,91217774
2022-07-07 16:20:25,108421,73855941
2022-07-07 16:20:30,113041,76722090
2022-07-07 16:20:35,124151,86166122
2022-07-07 16:20:40,113182,77137264
2022-07-07 16:20:45,114587,77896428
2022-07-07 16:20:50,131176,90132705
2022-07-07 16:20:55,103748,70278997
2022-07-07 16:21:00,116052,77176508
2022-07-07 16:21:05,115403,80390000
2022-07-07 16:21:10,102529,69378506
2022-07-07 16:21:15,118777,82714199
2022-07-07 16:21:20,133460,95025339
2022-07-07 16:21:25,127129,88239333
2022-07-07 16:21:30,122283,83819920
2022-07-07 16:21:35,110593,76808208
2022-07-07 16:21:40,114451,76813364
2022-07-07 16:21:45,103383,70911984
2022-07-07 16:21:50,80131,55171349
2022-07-07 16:21:55,37287,25166024
2022-07-07 16:22:00,29812,22221433
2022-07-07 16:22:05,27070,18772417
2022-07-07 16:22:10,29954,20970115
2022-07-07 16:22:15,28205,18777033
2022-07-07 16:22:20,28582,19580218
2022-07-07 16:22:25,30809,21947203
2022-07-07 16:22:30,36604,25583079
2022-07-07 16:22:35,38738,28023963
2022-07-07 16:22:40,33490,23326824
2022-07-07 16:22:45,28655,19338993
2022-07-07 16:22:50,33253,22178753
2022-07-07 16:22:55,32884,23641880
2022-07-07 16:23:00,31718,22167919
2022-07-07 16:23:05,33706,24361924
2022-07-07 16:23:10,35945,25627397
2022-07-07 16:23:15,26318,18571814
2022-07-07 16:23:20,25471,18031364
2022-07-07 16:23:25,33873,23769160
2022-07-07 16:23:30,26400,17860481
2022-07-07 16:23:35,36267,26336310
2022-07-07 16:23:40,22672,15249646
2022-07-07 16:23:45,24538,16648300
2022-07-07 16:23:50,23102,15364609
2022-07-07 16:23:55,26641,19311290
2022-07-07 16:24:00,23898,16179279
2022-07-07 16:24:05,23853,16724794
2022-07-07 16:24:10,24660,17204605
2022-07-07 16:24:15,20273,12913058
2022-07-07 16:24:20,27984,20713403
2022-07-07 16:24:25,23527,16353094
2022-07-07 16:24:30,24480,17619391
2022-07-07 16:24:35,30313,21909666
2022-07-07 16:24:40,26785,19780101
2022-07-07 16:24:45,20942,14928435
2022-07-07 16:24:50,27613,20499895
2022-07-07 16:24:55,21701,15397311
2022-07-07 16:25:00,27291,20399655
2022-07-07 16:25:05,25085,18691769
2022-07-07 16:25:10,23211,16158469
2022-07-07 16:25:15,25671,18561405
2022-07-07 16:25:20,23432,16217387
2022-07-07 16:25:25,20101,13578736
2022-07-07 16:25:30,16911,11276899
2022-07-07 16:25:35,19931,14012105
2022-07-07 16:25:40,16295,11113424
2022-07-07 16:25:45,38444,26534579
2022-07-07 16:25:50,57660,39956425
2022-07-07 16:25:55,86686,61093576
2022-07-07 16:26:00,74301,52861653
2022-07-07 16:26:05,81118,56789745
2022-07-07 16:26:10,65590,43567865
2022-07-07 16:26:15,66733,44827114
2022-07-07 16:26:20,81042,56574979
2022-07-07 16:26:25,70237,47882407
2022-07-07 16:26:30,83387,57892154
2022-07-07 16:26:35,65089,43678957
2022-07-07 16:26:40,83039,59318157
2022-07-07 16:26:45,69213,47016185
2022-07-07 16:26:50,74578,52489761
2022-07-07 16:26:55,68814,47016064
2022-07-07 16:27:00,79259,54599510
2022-07-07 16:27:05,70521,48808503
2022-07-07 16:27:10,66392,45473538
2022-07-07 16:27:15,82772,59677077
2022-07-07 16:27:20,74131,50311921
