Datetime,Frames,Bytes
2022-08-10 21:40:20,81162,53448273
2022-08-10 21:40:25,92651,60462503
2022-08-10 21:40:30,91555,61137588
2022-08-10 21:40:35,89337,60465425
2022-08-10 21:40:40,92400,61862181
2022-08-10 21:40:45,91596,62901400
2022-08-10 21:40:50,92297,63327664
2022-08-10 21:40:55,85172,56877242
2022-08-10 21:41:00,98181,67234630
2022-08-10 21:41:05,84834,57083615
2022-08-10 21:41:10,92268,63703746
2022-08-10 21:41:15,92946,62230462
2022-08-10 21:41:20,83852,55313248
2022-08-10 21:41:25,98294,67855052
2022-08-10 21:41:30,87171,58556394
2022-08-10 21:41:35,88644,60379289
2022-08-10 21:41:40,92427,63619836
2022-08-10 21:41:45,78256,53220694
2022-08-10 21:41:50,90706,60652254
2022-08-10 21:41:55,98868,69681714
2022-08-10 21:42:00,84525,56634087
2022-08-10 21:42:05,92726,63517863
2022-08-10 21:42:10,96404,66154648
2022-08-10 21:42:15,90699,62570354
2022-08-10 21:42:20,93025,62833040
2022-08-10 21:42:25,80960,55434507
2022-08-10 21:42:30,92373,62533093
2022-08-10 21:42:35,81341,52606124
2022-08-10 21:42:40,88555,58125903
2022-08-10 21:42:45,85259,55350169
2022-08-10 21:42:50,92666,62395346
2022-08-10 21:42:55,86291,58864446
2022-08-10 21:43:00,82792,53841722
2022-08-10 21:43:05,88326,58825151
2022-08-10 21:43:10,88678,60865028
2022-08-10 21:43:15,86576,56870337
2022-08-10 21:43:20,97678,67188562
2022-08-10 21:43:25,88424,58823417
2022-08-10 21:43:30,86538,56593561
2022-08-10 21:43:35,93231,60914716
2022-08-10 21:43:40,90398,59854935
2022-08-10 21:43:45,89475,60370121
2022-08-10 21:43:50,91358,62956880
2022-08-10 21:43:55,41113,25534949
2022-08-10 21:44:00,104801,71328393
2022-08-10 21:44:05,72882,47397739
2022-08-10 21:44:10,94807,63214193
2022-08-10 21:44:15,88518,59678678
2022-08-10 21:44:20,87705,59556212
2022-08-10 21:44:25,82133,54087662
2022-08-10 21:44:30,87194,57883407
2022-08-10 21:44:35,89272,59426951
2022-08-10 21:44:40,87531,59590684
2022-08-10 21:44:45,87434,59214305
2022-08-10 21:44:50,92569,64312614
2022-08-10 21:44:55,91284,60745730
2022-08-10 21:45:00,90717,61158515
2022-08-10 21:45:05,81501,54494374
2022-08-10 21:45:10,93339,64052725
